cf_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date,category_id,subcategory_id,contact_id
1835,"Sanchez, Cross and Savage",Sharable mobile knowledgebase,6000.0,3841.0,failed,71,US,USD,2021-02-15,2021-05-05,cat03,scat03,4109
2097,Pineda Ltd,Cross-group global system engine,8700.0,4531.0,failed,42,US,USD,2020-08-11,2021-10-08,cat07,scat012,5739
1165,Powell and Sons,Centralized clear-thinking conglomeration,18900.0,60934.0,successful,909,US,USD,2020-10-17,2021-07-31,cat05,scat05,5887
1368,Nunez-Richards,De-engineered cohesive system engine,86400.0,103255.0,successful,1613,US,USD,2020-10-12,2021-10-21,cat03,scat03,1651
2331,Pugh LLC,Reactive analyzing function,8900.0,13065.0,successful,136,US,USD,2020-08-15,2021-07-04,cat06,scat019,1628
3145,Rowe-Wong,Robust hybrid budgetary management,700.0,6654.0,successful,130,US,USD,2021-07-16,2021-12-17,cat02,scat02,2642
2313,Williams-Santos,Open-source analyzing monitoring,9400.0,6852.0,failed,156,CA,CAD,2021-01-15,2021-04-08,cat01,scat01,6020
251,Weber Inc,Up-sized discrete firmware,157600.0,124517.0,failed,1368,GB,GBP,2021-01-13,2021-11-02,cat04,scat04,4747
1956,"Avery, Brown and Parker",Exclusive intangible extranet,7900.0,5113.0,failed,102,US,USD,2020-08-11,2021-06-25,cat05,scat05,5534
1575,Cox Group,Synergized analyzing process improvement,7100.0,5824.0,failed,86,AU,AUD,2021-01-20,2021-04-29,cat06,scat016,4790
1917,Jensen LLC,Realigned dedicated system engine,600.0,6226.0,successful,102,US,USD,2020-10-27,2021-09-11,cat07,scat012,4632
2447,Brown Inc,Object-based bandwidth-monitored concept,156800.0,20243.0,failed,253,US,USD,2021-09-19,2021-12-04,cat04,scat04,1952
1813,Hale-Hayes,Ameliorated client-driven open system,121600.0,188288.0,successful,4006,US,USD,2021-01-05,2021-11-27,cat05,scat011,4388
367,Mcbride PLC,Upgradable leadingedge Local Area Network,157300.0,11167.0,failed,157,US,USD,2020-10-18,2021-02-25,cat04,scat04,5529
1803,Harris-Jennings,Customizable intermediate data-warehouse,70300.0,146595.0,successful,1629,US,USD,2021-05-01,2021-09-16,cat04,scat04,1316
284,Becker-Scott,Managed optimizing archive,7900.0,7875.0,failed,183,US,USD,2021-12-23,2021-12-26,cat05,scat07,1670
2603,"Todd, Freeman and Henry",Diverse systematic projection,73800.0,148779.0,successful,2188,US,USD,2020-10-17,2021-06-01,cat04,scat04,4909
653,"Martinez, Garza and Young",Up-sized web-enabled info-mediaries,108500.0,175868.0,successful,2409,IT,EUR,2021-01-06,2021-10-27,cat02,scat02,3401
1131,Smith-Ramos,Persevering optimizing Graphical User Interface,140300.0,5112.0,failed,82,DK,DKK,2020-09-20,2021-06-27,cat05,scat05,4619
349,Brown-George,Cross-platform tertiary array,100.0,5.0,failed,1,GB,GBP,2021-04-20,2021-06-30,cat01,scat01,4722
2509,Waters and Sons,Inverse neutral structure,6300.0,13018.0,successful,194,US,USD,2021-08-12,2022-01-16,cat03,scat09,2188
3139,Brown Ltd,Quality-focused system-worthy support,71100.0,91176.0,successful,1140,US,USD,2020-11-08,2021-05-21,cat04,scat04,5497
480,"Christian, Yates and Greer",Vision-oriented 5thgeneration array,5300.0,6342.0,successful,102,US,USD,2021-02-16,2021-11-04,cat04,scat04,5711
1205,"Cole, Hernandez and Rodriguez",Cross-platform logistical circuit,88700.0,151438.0,successful,2857,US,USD,2021-03-27,2021-10-01,cat04,scat04,4076
291,"Ortiz, Valenzuela and Collins",Profound solution-oriented matrix,3300.0,6178.0,successful,107,US,USD,2021-01-04,2021-07-28,cat06,scat010,1847
1758,Valencia PLC,Extended asynchronous initiative,3400.0,6405.0,successful,160,GB,GBP,2021-05-13,2021-08-21,cat02,scat02,2816
766,"Gordon, Mendez and Johnson",Fundamental needs-based frame,137600.0,180667.0,successful,2230,US,USD,2020-08-29,2021-08-05,cat01,scat01,5019
569,Johnson Group,Compatible full-range leverage,3900.0,11075.0,successful,316,US,USD,2021-02-28,2021-05-08,cat02,scat018,4869
50,Rose-Fuller,Upgradable holistic system engine,10000.0,12042.0,successful,117,US,USD,2021-09-28,2021-10-04,cat05,scat023,3613
1875,"Hughes, Mendez and Patterson",Stand-alone multi-state data-warehouse,42800.0,179356.0,successful,6406,US,USD,2021-09-30,2022-02-01,cat04,scat04,3069
3040,"Brady, Cortez and Rodriguez",Multi-lateral maximized core,8200.0,1136.0,canceled,15,US,USD,2021-03-05,2021-07-02,cat04,scat04,2601
179,"Wang, Nguyen and Horton",Innovative holistic hub,6200.0,8645.0,successful,192,US,USD,2021-09-10,2021-11-05,cat02,scat06,2133
114,"Santos, Williams and Brown",Reverse-engineered 24/7 methodology,1100.0,1914.0,successful,26,CA,CAD,2020-08-21,2021-08-03,cat04,scat04,3164
260,Barnett and Sons,Business-focused dynamic info-mediaries,26500.0,41205.0,successful,723,US,USD,2021-04-06,2021-12-17,cat04,scat04,3897
1810,Petersen-Rodriguez,Digitized clear-thinking installation,8500.0,14488.0,successful,170,IT,EUR,2021-06-28,2021-11-20,cat04,scat04,5663
68,Burnett-Mora,Quality-focused 24/7 superstructure,6400.0,12129.0,successful,238,GB,GBP,2020-09-06,2021-08-01,cat02,scat08,3879
1148,King LLC,Multi-channeled local intranet,1400.0,3496.0,successful,55,US,USD,2021-01-18,2021-12-31,cat04,scat04,5900
2489,Miller Ltd,Open-architected mobile emulation,198600.0,97037.0,failed,1198,US,USD,2020-11-10,2021-10-30,cat06,scat010,2272
1586,Case LLC,Ameliorated foreground methodology,195900.0,55757.0,failed,648,US,USD,2020-02-28,2021-03-01,cat04,scat04,5436
2339,"Swanson, Wilson and Baker",Synergized well-modulated project,4300.0,11525.0,successful,128,AU,AUD,2021-02-25,2021-05-07,cat08,scat015,3676
1687,"Dean, Fox and Phillips",Extended context-sensitive forecast,25600.0,158669.0,successful,2144,US,USD,2021-12-03,2021-12-31,cat04,scat04,4676
1260,Smith-Smith,Total leadingedge neural-net,189000.0,5916.0,failed,64,US,USD,2021-03-10,2021-05-26,cat02,scat08,1563
2240,"Smith, Scott and Rodriguez",Organic actuating protocol,94300.0,150806.0,successful,2693,GB,GBP,2020-04-24,2021-02-24,cat04,scat04,4349
1762,"White, Robertson and Roberts",Down-sized national software,5100.0,14249.0,successful,432,US,USD,2020-05-09,2021-05-22,cat08,scat015,1658
331,Martinez Inc,Organic upward-trending Graphical User Interface,7500.0,5803.0,failed,62,US,USD,2020-07-05,2021-06-08,cat04,scat04,2552
1330,"Tucker, Mccoy and Marquez",Synergistic tertiary budgetary management,6400.0,13205.0,successful,189,US,USD,2020-11-03,2021-06-03,cat04,scat04,4847
427,"Martin, Lee and Armstrong",Open-architected incremental ability,1600.0,11108.0,successful,154,GB,GBP,2020-11-18,2021-08-05,cat01,scat01,1553
2929,"Dunn, Moreno and Green",Intuitive object-oriented task-force,1900.0,2884.0,successful,96,US,USD,2021-02-23,2021-02-28,cat02,scat08,2632
2940,"Jackson, Martinez and Ray",Multi-tiered executive toolset,85900.0,55476.0,failed,750,US,USD,2021-04-05,2022-01-19,cat04,scat04,1908
2047,Patterson-Johnson,Grass-roots directional workforce,9500.0,5973.0,canceled,87,US,USD,2021-08-30,2021-12-01,cat04,scat04,5801
536,Carlson-Hernandez,Quality-focused real-time solution,59200.0,183756.0,successful,3063,US,USD,2021-08-21,2022-01-26,cat04,scat04,1935
238,Parker PLC,Reduced interactive matrix,72100.0,30902.0,live,278,US,USD,2021-01-05,2021-07-21,cat04,scat04,2609
30,Yu and Sons,Adaptive context-sensitive architecture,6700.0,5569.0,failed,105,US,USD,2021-09-28,2021-12-17,cat05,scat011,2740
1151,"Taylor, Johnson and Hernandez",Polarized incremental portal,118200.0,92824.0,canceled,1658,US,USD,2021-08-29,2021-09-24,cat05,scat020,1907
1484,Mack Ltd,Reactive regional access,139000.0,158590.0,successful,2266,US,USD,2021-01-14,2021-02-16,cat05,scat020,1831
1941,Lamb-Sanders,Stand-alone reciprocal frame,197700.0,127591.0,failed,2604,DK,DKK,2021-04-30,2021-12-26,cat05,scat011,5177
546,Williams-Ramirez,Open-architected 24/7 throughput,8500.0,6750.0,failed,65,US,USD,2021-01-14,2021-11-04,cat04,scat04,6179
221,Weaver Ltd,Monitored 24/7 approach,81600.0,9318.0,failed,94,US,USD,2020-04-12,2021-01-14,cat04,scat04,2917
2882,Barnes-Williams,Upgradable explicit forecast,8600.0,4832.0,live,45,US,USD,2021-03-02,2021-12-02,cat05,scat07,1486
2938,"Richardson, Woodward and Hansen",Pre-emptive context-sensitive support,119800.0,19769.0,failed,257,US,USD,2020-11-08,2021-07-24,cat04,scat04,3735
785,"Hunt, Barker and Baker",Business-focused leadingedge instruction set,9400.0,11277.0,successful,194,CH,CHF,2021-05-08,2021-09-15,cat04,scat04,3838
2785,"Ramos, Moreno and Lewis",Extended multi-state knowledge user,9200.0,13382.0,successful,129,CA,CAD,2021-02-13,2021-10-21,cat03,scat09,2430
876,Harris Inc,Future-proofed modular groupware,14900.0,32986.0,successful,375,US,USD,2020-06-05,2021-04-22,cat04,scat04,2480
932,Peters-Nelson,Distributed real-time algorithm,169400.0,81984.0,failed,2928,CA,CAD,2021-03-15,2021-10-01,cat04,scat04,3431
507,"Ferguson, Murphy and Bright",Multi-lateral heuristic throughput,192100.0,178483.0,failed,4697,US,USD,2021-04-25,2021-10-10,cat02,scat02,1742
1672,Robinson Group,Switchable reciprocal middleware,98700.0,87448.0,failed,2915,US,USD,2021-01-25,2021-11-24,cat07,scat012,4628
917,Jordan-Wolfe,Inverse multimedia Graphic Interface,4500.0,1863.0,failed,18,US,USD,2021-04-10,2021-04-25,cat06,scat019,2385
2931,Vargas-Cox,Vision-oriented local contingency,98600.0,62174.0,canceled,723,US,USD,2021-05-06,2021-06-22,cat01,scat01,2213
2415,Yang and Sons,Reactive 6thgeneration hub,121700.0,59003.0,failed,602,CH,CHF,2021-04-29,2021-11-21,cat04,scat04,5188
1805,"Wilson, Wilson and Mathis",Optional asymmetric success,100.0,2.0,failed,1,US,USD,2021-06-11,2021-10-26,cat02,scat018,3418
495,"Wang, Koch and Weaver",Digitized analyzing capacity,196700.0,174039.0,failed,3868,IT,EUR,2021-08-01,2021-12-27,cat05,scat013,5637
2988,Cisneros Ltd,Vision-oriented regional hub,10000.0,12684.0,successful,409,US,USD,2020-10-17,2021-08-24,cat03,scat03,3530
3169,Williams-Jones,Monitored incremental info-mediaries,600.0,14033.0,successful,234,US,USD,2020-05-06,2021-05-31,cat03,scat03,3731
467,"Roberts, Hinton and Williams",Programmable static middleware,35000.0,177936.0,successful,3016,US,USD,2020-07-04,2021-03-31,cat02,scat017,3219
1551,"Gonzalez, Williams and Benson",Multi-layered bottom-line encryption,6900.0,13212.0,successful,264,US,USD,2020-07-30,2021-07-03,cat08,scat015,2392
2467,"Hobbs, Brown and Lee",Vision-oriented systematic Graphical User Interface,118400.0,49879.0,failed,504,AU,AUD,2021-02-07,2021-06-11,cat01,scat01,5103
1193,"Russo, Kim and Mccoy",Balanced optimal hardware,10000.0,824.0,failed,14,US,USD,2020-11-17,2021-09-22,cat05,scat023,3992
1016,"Howell, Myers and Olson",Self-enabling mission-critical success,52600.0,31594.0,canceled,390,US,USD,2021-04-24,2021-08-05,cat02,scat02,2442
313,Bailey and Sons,Grass-roots dynamic emulation,120700.0,57010.0,failed,750,GB,GBP,2021-06-19,2022-01-03,cat05,scat05,2913
117,Jensen-Brown,Fundamental disintermediate matrix,9100.0,7438.0,failed,77,US,USD,2021-04-01,2021-04-11,cat04,scat04,1631
2747,Smith Group,Right-sized secondary challenge,106800.0,57872.0,failed,752,DK,DKK,2021-08-27,2021-12-19,cat02,scat018,4073
1244,Murphy-Farrell,Implemented exuding software,9100.0,8906.0,failed,131,US,USD,2021-01-23,2021-04-17,cat04,scat04,4568
564,Everett-Wolfe,Total optimizing software,10000.0,7724.0,failed,87,US,USD,2020-12-09,2021-06-14,cat04,scat04,1830
3129,Young PLC,Optional maximized attitude,79400.0,26571.0,failed,1063,US,USD,2020-05-20,2021-02-06,cat02,scat018,2623
800,Park-Goodman,Customer-focused impactful extranet,5100.0,12219.0,successful,272,US,USD,2020-10-29,2021-03-25,cat05,scat05,4327
1255,"York, Barr and Grant",Cloned bottom-line success,3100.0,1985.0,canceled,25,US,USD,2020-12-21,2021-02-24,cat04,scat04,3713
2448,Little Ltd,Decentralized bandwidth-monitored ability,6900.0,12155.0,successful,419,US,USD,2021-01-25,2021-04-18,cat09,scat024,2389
578,Brown and Sons,Programmable leadingedge budgetary management,27500.0,5593.0,failed,76,US,USD,2021-06-08,2022-01-03,cat04,scat04,5141
418,"Payne, Garrett and Thomas",Upgradable bi-directional concept,48800.0,175020.0,successful,1621,IT,EUR,2020-12-21,2021-12-15,cat04,scat04,3522
255,Robinson Group,Re-contextualized homogeneous flexibility,16200.0,75955.0,successful,1101,US,USD,2020-07-03,2021-05-18,cat02,scat08,1334
1918,Robinson-Kelly,Monitored bi-directional standardization,97600.0,119127.0,successful,1073,US,USD,2020-08-29,2021-06-14,cat04,scat04,4721
2837,Kelly-Colon,Stand-alone grid-enabled leverage,197900.0,110689.0,failed,4428,AU,AUD,2021-09-18,2021-11-30,cat04,scat04,3768
842,"Turner, Scott and Gentry",Assimilated regional groupware,5600.0,2445.0,failed,58,IT,EUR,2021-03-31,2021-12-04,cat02,scat08,1639
503,Sanchez Ltd,Up-sized 24hour instruction set,170700.0,57250.0,canceled,1218,US,USD,2021-05-14,2021-08-08,cat08,scat015,5149
602,Giles-Smith,Right-sized web-enabled intranet,9700.0,11929.0,successful,331,US,USD,2022-02-01,2022-02-16,cat09,scat024,2153
1317,Thompson-Moreno,Expanded needs-based orchestration,62300.0,118214.0,successful,1170,US,USD,2021-03-10,2022-01-12,cat08,scat015,2767
2071,Murphy-Fox,Organic system-worthy orchestration,5300.0,4432.0,failed,111,US,USD,2021-06-08,2021-12-27,cat06,scat014,5124
2773,Rodriguez-Patterson,Inverse static standardization,99500.0,17879.0,canceled,215,US,USD,2021-02-27,2021-11-23,cat05,scat07,2097
1814,Davis Ltd,Synchronized motivating solution,1400.0,14511.0,successful,363,US,USD,2020-10-11,2021-04-05,cat01,scat01,4796
2600,Nelson-Valdez,Open-source 4thgeneration open system,145600.0,141822.0,failed,2955,US,USD,2020-02-14,2021-04-06,cat07,scat021,5849
426,Kelly PLC,Decentralized context-sensitive superstructure,184100.0,159037.0,failed,1657,US,USD,2021-03-11,2021-07-05,cat04,scat04,1495
2206,Nguyen and Sons,Compatible 5thgeneration concept,5400.0,8109.0,successful,103,US,USD,2020-09-13,2021-02-12,cat04,scat04,2462
2032,Jones PLC,Virtual systemic intranet,2300.0,8244.0,successful,147,US,USD,2021-01-30,2021-04-09,cat04,scat04,2280
397,Gilmore LLC,Optimized systemic algorithm,1400.0,7600.0,successful,110,CA,CAD,2020-12-09,2021-07-17,cat06,scat010,1877
865,Lee-Cobb,Customizable homogeneous firmware,140000.0,94501.0,failed,926,CA,CAD,2021-04-14,2022-01-07,cat04,scat04,6108
3027,"Jones, Wiley and Robbins",Front-line cohesive extranet,7500.0,14381.0,successful,134,US,USD,2020-11-01,2021-10-22,cat03,scat09,4427
31,"Martin, Gates and Holt",Distributed holistic neural-net,1500.0,13980.0,successful,269,US,USD,2021-01-11,2021-04-21,cat04,scat04,2881
1234,"Bowen, Davies and Burns",Devolved client-server monitoring,2900.0,12449.0,successful,175,US,USD,2021-01-18,2021-08-14,cat05,scat020,2339
497,Nguyen Inc,Seamless directional capacity,7300.0,7348.0,successful,69,US,USD,2020-09-11,2021-06-19,cat03,scat03,5156
2084,Walsh-Watts,Polarized actuating implementation,3600.0,8158.0,successful,190,US,USD,2021-10-05,2021-11-24,cat05,scat05,4750
337,"Ray, Li and Li",Front-line disintermediate hub,5000.0,7119.0,successful,237,US,USD,2021-02-04,2021-08-14,cat05,scat05,4852
3182,Murray Ltd,Decentralized 4thgeneration challenge,6000.0,5438.0,failed,77,GB,GBP,2020-11-19,2021-10-20,cat02,scat02,5734
1494,Bradford-Silva,Reverse-engineered composite hierarchy,180400.0,115396.0,failed,1748,US,USD,2020-10-09,2021-06-26,cat04,scat04,3801
2570,Mora-Bradley,Programmable tangible ability,9100.0,7656.0,failed,79,US,USD,2021-01-09,2021-08-01,cat04,scat04,4474
2205,"Cardenas, Thompson and Carey",Configurable full-range emulation,9200.0,12322.0,successful,196,IT,EUR,2021-04-10,2021-04-20,cat02,scat02,1992
314,"Lopez, Reid and Johnson",Total real-time hardware,164100.0,96888.0,failed,889,US,USD,2021-03-22,2021-09-20,cat04,scat04,5796
1659,Fox-Williams,Profound system-worthy functionalities,128900.0,196960.0,successful,7295,US,USD,2021-12-15,2022-01-13,cat02,scat06,1373
1656,"Taylor, Wood and Taylor",Cloned hybrid focus group,42100.0,188057.0,successful,2893,CA,CAD,2020-07-15,2021-03-11,cat03,scat09,1879
514,King Inc,Ergonomic dedicated focus group,7400.0,6245.0,failed,56,US,USD,2020-12-23,2021-09-26,cat05,scat07,3072
649,"Cole, Petty and Cameron",Realigned zero administration paradigm,100.0,3.0,failed,1,US,USD,2020-08-12,2021-04-17,cat03,scat09,4561
1769,Mcclain LLC,Open-source multi-tasking methodology,52000.0,91014.0,successful,820,US,USD,2021-01-17,2021-09-09,cat04,scat04,5201
33,Sims-Gross,Object-based attitude-oriented analyzer,8700.0,4710.0,failed,83,US,USD,2021-03-05,2021-03-27,cat03,scat09,5871
195,Perez Group,Cross-platform tertiary hub,63400.0,197728.0,successful,2038,US,USD,2021-05-01,2021-11-03,cat06,scat019,3041
742,Haynes-Williams,Seamless clear-thinking artificial intelligence,8700.0,10682.0,successful,116,US,USD,2020-09-05,2021-04-25,cat05,scat011,5864
2093,Ford LLC,Centralized tangible success,169700.0,168048.0,failed,2025,GB,GBP,2021-08-01,2021-10-05,cat06,scat010,3999
1338,Moreno Ltd,Customer-focused multimedia methodology,108400.0,138586.0,successful,1345,AU,AUD,2021-04-14,2021-05-30,cat03,scat03,4849
52,"Moore, Cook and Wright",Visionary maximized Local Area Network,7300.0,11579.0,successful,168,US,USD,2021-03-19,2021-05-17,cat05,scat07,5461
1651,Ortega LLC,Secured bifurcated intranet,1700.0,12020.0,successful,137,CH,CHF,2021-04-12,2021-09-07,cat04,scat04,5946
452,"Silva, Walker and Martin",Grass-roots 4thgeneration product,9800.0,13954.0,successful,186,IT,EUR,2022-01-15,2022-01-20,cat04,scat04,4508
1808,"Huynh, Gallegos and Mills",Reduced next generation info-mediaries,4300.0,6358.0,successful,125,US,USD,2021-04-14,2021-10-08,cat04,scat04,5096
2288,Anderson LLC,Customizable full-range artificial intelligence,6200.0,1260.0,failed,14,IT,EUR,2020-05-20,2021-06-23,cat04,scat04,5443
1855,Garza-Bryant,Programmable leadingedge contingency,800.0,14725.0,successful,202,US,USD,2021-07-16,2021-11-19,cat04,scat04,2165
3035,Mays LLC,Multi-layered global groupware,6900.0,11174.0,successful,103,US,USD,2020-03-14,2021-01-31,cat06,scat016,2125
2285,Evans-Jones,Switchable methodical superstructure,38500.0,182036.0,successful,1785,US,USD,2021-03-15,2021-09-22,cat02,scat02,6141
1203,"Fischer, Torres and Walker",Expanded even-keeled portal,118000.0,28870.0,failed,656,US,USD,2021-06-16,2021-08-03,cat07,scat021,5245
2852,"Tapia, Kramer and Hicks",Advanced modular moderator,2000.0,10353.0,successful,157,US,USD,2021-04-29,2021-08-15,cat04,scat04,2190
2160,"Barnes, Wilcox and Riley",Reverse-engineered well-modulated ability,5600.0,13868.0,successful,555,US,USD,2021-02-21,2022-01-02,cat05,scat05,2243
113,Reyes PLC,Expanded optimal pricing structure,8300.0,8317.0,successful,297,US,USD,2020-09-13,2021-04-30,cat03,scat09,3336
2609,"Pace, Simpson and Watkins",Down-sized uniform ability,6900.0,10557.0,successful,123,US,USD,2020-12-02,2021-03-22,cat06,scat014,3305
2529,"Valenzuela, Davidson and Castro",Multi-layered upward-trending conglomeration,8700.0,3227.0,canceled,38,DK,DKK,2021-04-14,2021-07-10,cat04,scat04,6191
1780,Dominguez-Owens,Open-architected systematic intranet,123600.0,5429.0,canceled,60,US,USD,2021-07-16,2021-08-17,cat02,scat02,1326
1840,Thomas-Simmons,Proactive 24hour frame,48500.0,75906.0,successful,3036,US,USD,2021-04-10,2021-07-20,cat05,scat05,6159
2280,Beck-Knight,Exclusive fresh-thinking model,4900.0,13250.0,successful,144,AU,AUD,2020-11-16,2021-09-14,cat04,scat04,2003
3150,Mccoy Ltd,Business-focused encompassing intranet,8400.0,11261.0,successful,121,GB,GBP,2020-10-22,2021-10-11,cat04,scat04,5881
2490,Dawson-Tyler,Optional 6thgeneration access,193200.0,97369.0,failed,1596,US,USD,2020-12-08,2021-07-28,cat07,scat021,1918
3081,Johns-Thomas,Realigned web-enabled functionalities,54300.0,48227.0,canceled,524,US,USD,2020-11-25,2021-04-07,cat04,scat04,2157
1954,"Quinn, Cruz and Schmidt",Enterprise-wide multimedia software,8900.0,14685.0,successful,181,US,USD,2021-05-01,2021-10-20,cat03,scat03,3149
2560,Stewart Inc,Versatile mission-critical knowledgebase,4200.0,735.0,failed,10,US,USD,2021-01-24,2021-04-13,cat04,scat04,2444
1071,Moore Group,Multi-lateral object-oriented open system,5600.0,10397.0,successful,122,US,USD,2021-12-09,2022-02-02,cat05,scat07,6207
1649,Carson PLC,Visionary system-worthy attitude,28800.0,118847.0,successful,1071,CA,CAD,2021-09-05,2022-02-22,cat03,scat09,5580
685,"Cruz, Hall and Mason",Synergized content-based hierarchy,8000.0,7220.0,canceled,219,US,USD,2021-06-06,2021-07-08,cat03,scat03,5942
1069,"Glass, Baker and Jones",Business-focused 24hour access,117000.0,107622.0,failed,1121,US,USD,2021-05-24,2021-12-31,cat02,scat02,1592
1277,Marquez-Kerr,Automated hybrid orchestration,15800.0,83267.0,successful,980,US,USD,2021-04-01,2022-01-01,cat02,scat017,2344
2764,Stone PLC,Exclusive 5thgeneration leverage,4200.0,13404.0,successful,536,US,USD,2021-07-13,2021-09-17,cat04,scat04,5995
959,Caldwell PLC,Grass-roots zero administration alliance,37100.0,131404.0,successful,1991,US,USD,2020-12-17,2021-03-21,cat08,scat015,5022
1746,Silva-Hawkins,Proactive heuristic orchestration,7700.0,2533.0,canceled,29,US,USD,2020-09-21,2021-01-10,cat06,scat010,5991
2392,Gardner Inc,Function-based systematic Graphical User Interface,3700.0,5028.0,successful,180,US,USD,2021-07-22,2022-01-03,cat02,scat08,4020
2762,Garcia Group,Extended zero administration software,74700.0,1557.0,failed,15,US,USD,2021-03-23,2021-06-16,cat04,scat04,6028
1699,Meyer-Avila,Multi-tiered discrete support,10000.0,6100.0,failed,191,US,USD,2020-12-02,2021-05-28,cat02,scat08,2790
220,"Nelson, Smith and Graham",Phased system-worthy conglomeration,5300.0,1592.0,failed,16,US,USD,2020-01-15,2021-02-03,cat04,scat04,4033
285,Garcia Ltd,Balanced mobile alliance,1200.0,14150.0,successful,130,US,USD,2020-07-12,2021-07-10,cat04,scat04,1261
2182,West-Stevens,Reactive solution-oriented groupware,1200.0,13513.0,successful,122,US,USD,2021-03-30,2021-07-15,cat02,scat06,1979
2244,Clark-Conrad,Exclusive bandwidth-monitored orchestration,3900.0,504.0,failed,17,US,USD,2021-07-27,2021-09-17,cat04,scat04,2122
2357,Fitzgerald Group,Intuitive exuding initiative,2000.0,14240.0,successful,140,US,USD,2020-10-12,2021-11-30,cat04,scat04,4506
971,"Hill, Mccann and Moore",Streamlined needs-based knowledge user,6900.0,2091.0,failed,34,US,USD,2020-07-21,2021-06-11,cat03,scat09,3016
2077,Edwards LLC,Automated system-worthy structure,55800.0,118580.0,successful,3388,US,USD,2020-12-25,2021-08-06,cat03,scat03,3272
2197,Greer and Sons,Secured clear-thinking intranet,4900.0,11214.0,successful,280,US,USD,2021-02-25,2021-04-28,cat04,scat04,1375
1294,Martinez PLC,Cloned actuating architecture,194900.0,68137.0,canceled,614,US,USD,2020-07-13,2021-06-20,cat05,scat011,4014
1111,Hunter-Logan,Down-sized needs-based task-force,8600.0,13527.0,successful,366,IT,EUR,2020-08-20,2021-04-08,cat03,scat09,3199
985,Ramos and Sons,Extended responsive Internet solution,100.0,1.0,failed,1,GB,GBP,2021-06-11,2021-06-28,cat02,scat06,2184
487,Lane-Barber,Universal value-added moderator,3600.0,8363.0,successful,270,US,USD,2021-03-08,2021-07-22,cat06,scat010,2170
1496,Lowery Group,Sharable motivating emulation,5800.0,5362.0,canceled,114,US,USD,2020-12-24,2021-08-29,cat04,scat04,1478
3054,Guerrero-Griffin,Networked web-enabled product,4700.0,12065.0,successful,137,US,USD,2021-06-10,2022-01-08,cat08,scat015,6163
501,"Perez, Reed and Lee",Advanced dedicated encoding,70400.0,118603.0,successful,3205,US,USD,2020-09-01,2021-07-09,cat04,scat04,1889
632,"Chen, Pollard and Clarke",Stand-alone multi-state project,4500.0,7496.0,successful,288,DK,DKK,2021-03-17,2021-08-10,cat04,scat04,5912
1253,"Serrano, Gallagher and Griffith",Customizable bi-directional monitoring,1300.0,10037.0,successful,148,US,USD,2021-01-23,2021-11-08,cat04,scat04,2537
665,Callahan-Gilbert,Profit-focused motivating function,1400.0,5696.0,successful,114,US,USD,2020-05-20,2021-03-06,cat05,scat07,2118
2505,Logan-Miranda,Proactive systemic firmware,29600.0,167005.0,successful,1518,CA,CAD,2021-11-02,2021-11-10,cat02,scat02,3234
1519,Rodriguez PLC,Grass-roots upward-trending installation,167500.0,114615.0,failed,1274,US,USD,2020-01-19,2021-03-14,cat02,scat06,3842
1920,Smith-Kennedy,Virtual heuristic hub,48300.0,16592.0,failed,210,IT,EUR,2021-08-21,2021-11-19,cat07,scat012,3032
2782,Mitchell-Lee,Customizable leadingedge model,2200.0,14420.0,successful,166,US,USD,2021-07-03,2021-07-22,cat02,scat02,3238
2089,Davis Ltd,Upgradable uniform service-desk,3500.0,6204.0,successful,100,AU,AUD,2021-04-22,2021-07-19,cat02,scat018,2059
2607,Rowland PLC,Inverse client-driven product,5600.0,6338.0,successful,235,US,USD,2020-07-22,2021-07-15,cat04,scat04,5238
2464,Shaffer-Mason,Managed bandwidth-monitored system engine,1100.0,8010.0,successful,148,US,USD,2021-09-27,2021-11-24,cat02,scat02,2578
335,Matthews LLC,Advanced transitional help-desk,3900.0,8125.0,successful,198,US,USD,2020-09-05,2021-04-21,cat02,scat08,4789
1973,Montgomery-Castro,De-engineered disintermediate encryption,43800.0,13653.0,failed,248,AU,AUD,2021-01-26,2022-01-18,cat05,scat023,2357
1006,"Hale, Pearson and Jenkins",Upgradable attitude-oriented project,97200.0,55372.0,failed,513,US,USD,2020-12-17,2021-05-27,cat06,scat019,1235
2678,Ramirez-Calderon,Fundamental zero tolerance alliance,4800.0,11088.0,successful,150,US,USD,2020-10-01,2021-08-11,cat04,scat04,3558
2103,Johnson-Morales,Devolved 24hour forecast,125600.0,109106.0,failed,3410,US,USD,2021-01-26,2021-01-30,cat07,scat012,1707
627,Mathis-Rodriguez,User-centric attitude-oriented intranet,4300.0,11642.0,successful,216,IT,EUR,2021-02-17,2021-06-02,cat04,scat04,2842
2242,"Smith, Mack and Williams",Self-enabling 5thgeneration paradigm,5600.0,2769.0,canceled,26,US,USD,2020-07-04,2021-02-14,cat04,scat04,5318
2711,Johnson-Pace,Persistent 3rdgeneration moratorium,149600.0,169586.0,successful,5139,US,USD,2021-07-10,2022-01-12,cat02,scat08,1620
1210,"Meza, Kirby and Patel",Cross-platform empowering project,53100.0,101185.0,successful,2353,US,USD,2021-04-12,2021-04-21,cat04,scat04,4998
